Países;Quantidade (Kg);Valor (US$);Year;Category;Subcategory
Noruega;-;-;2021;Importacao;Vinhos_de_Mesa
Nova Zelândia;21.995;137.547;2021;Importacao;Vinhos_de_Mesa
Países Baixos (Holanda);-;-;2021;Importacao;Vinhos_de_Mesa
Panamá;-;-;2021;Importacao;Vinhos_de_Mesa
Peru;-;-;2021;Importacao;Vinhos_de_Mesa
Porto Rico;-;-;2021;Importacao;Vinhos_de_Mesa
Portugal;25.925.363;75.668.823;2021;Importacao;Vinhos_de_Mesa
Reino Unido;1.164;9.357;2021;Importacao;Vinhos_de_Mesa
Republica Dominicana;-;-;2021;Importacao;Vinhos_de_Mesa
Romênia;33.770;99.562;2021;Importacao;Vinhos_de_Mesa
Rússia;32.179;64.905;2021;Importacao;Vinhos_de_Mesa
San Marino;1.095;2.237;2021;Importacao;Vinhos_de_Mesa
Sérvia;3.471;8.302;2021;Importacao;Vinhos_de_Mesa
Síria;484;1.280;2021;Importacao;Vinhos_de_Mesa
Suazilândia;-;-;2021;Importacao;Vinhos_de_Mesa
Suíça;7;157;2021;Importacao;Vinhos_de_Mesa
Tcheca, República;225;5.528;2021;Importacao;Vinhos_de_Mesa
Tunísia;-;-;2021;Importacao;Vinhos_de_Mesa
Turquia;-;-;2021;Importacao;Vinhos_de_Mesa
Ucrânia;-;-;2021;Importacao;Vinhos_de_Mesa
Uruguai;3.788.831;10.063.341;2021;Importacao;Vinhos_de_Mesa
Não consta na tabela;-;-;2021;Importacao;Vinhos_de_Mesa
Não declarados;-;-;2021;Importacao;Vinhos_de_Mesa
Outros;-;-;2021;Importacao;Vinhos_de_Mesa
Total;154.690.551;451.731.090;2021;Importacao;Vinhos_de_Mesa
Africa do Sul;6.980;36.677;2021;Importacao;Espumantes
Alemanha;19.977;46.237;2021;Importacao;Espumantes
Argentina;723.847;2.211.657;2021;Importacao;Espumantes
Austrália;8.062;26.208;2021;Importacao;Espumantes
Áustria;90;1.434;2021;Importacao;Espumantes
Bermudas;70;611;2021;Importacao;Espumantes
Bahamas;-;-;2021;Importacao;Espumantes
Bélgica;-;-;2021;Importacao;Espumantes
Brasil;548;3.488;2021;Importacao;Espumantes
Bulgária;-;-;2021;Importacao;Espumantes
Canada;-;-;2021;Importacao;Espumantes
Chile;232.948;686.466;2021;Importacao;Espumantes
Croácia;-;-;2021;Importacao;Espumantes
Cuba;-;-;2021;Importacao;Espumantes
Emirados Árabes Unidos;-;-;2021;Importacao;Espumantes
Eslovênia;450;2.426;2021;Importacao;Espumantes
Espanha;2.016.806;5.732.174;2021;Importacao;Espumantes
Estados Unidos;143;2.173;2021;Importacao;Espumantes
França;1.134.059;12.590.570;2021;Importacao;Espumantes
Geórgia;-;-;2021;Importacao;Espumantes
Granada;-;-;2021;Importacao;Espumantes
Grécia;92;422;2021;Importacao;Espumantes
Hong Kong;-;-;2021;Importacao;Espumantes
Hungria;1.142;2.471;2021;Importacao;Espumantes
Indonésia;-;-;2021;Importacao;Espumantes
Irlanda;-;-;2021;Importacao;Espumantes
Israel;-;-;2021;Importacao;Espumantes
Itália;1.093.108;3.142.129;2021;Importacao;Espumantes
Luxemburgo;-;-;2021;Importacao;Espumantes
México;-;-;2021;Importacao;Espumantes
Moldávia;-;-;2021;Importacao;Espumantes
Nova Zelândia;-;-;2021;Importacao;Espumantes
Países Baixos;-;-;2021;Importacao;Espumantes
Panamá;-;-;2021;Importacao;Espumantes
Peru;-;-;2021;Importacao;Espumantes
Portugal;65.238;277.677;2021;Importacao;Espumantes
Reino Unido;254;3.016;2021;Importacao;Espumantes
Romênia;432;2.271;2021;Importacao;Espumantes
Suíça;66;376;2021;Importacao;Espumantes
Tunísia;-;-;2021;Importacao;Espumantes
Ucrânia;-;-;2021;Importacao;Espumantes
Uruguai;8.947;47.217;2021;Importacao;Espumantes
Não consta na tabela;-;-;2021;Importacao;Espumantes
Não declarados;-;-;2021;Importacao;Espumantes
Outros;-;-;2021;Importacao;Espumantes
Total;5.313.259;24.815.700;2021;Importacao;Espumantes
Argélia;-;-;2021;Importacao;Uvas_Frescas
Argentina;1.356.735;1.696.659;2021;Importacao;Uvas_Frescas
Brasil;-;-;2021;Importacao;Uvas_Frescas
Chile;3.888.723;5.404.163;2021;Importacao;Uvas_Frescas
Colômbia;-;-;2021;Importacao;Uvas_Frescas
Egito;-;-;2021;Importacao;Uvas_Frescas
Espanha;-;-;2021;Importacao;Uvas_Frescas
Estados Unidos;-;-;2021;Importacao;Uvas_Frescas
Grécia;-;-;2021;Importacao;Uvas_Frescas
Itália;-;-;2021;Importacao;Uvas_Frescas
México;-;-;2021;Importacao;Uvas_Frescas
Peru;75.768;151.819;2021;Importacao;Uvas_Frescas
Paraguai;-;-;2021;Importacao;Uvas_Frescas
Portugal;-;-;2021;Importacao;Uvas_Frescas
Panamá;-;-;2021;Importacao;Uvas_Frescas
Reino Unido;-;-;2021;Importacao;Uvas_Frescas
Uruguai;-;-;2021;Importacao;Uvas_Frescas
Venezuela;-;-;2021;Importacao;Uvas_Frescas
Não consta na tabela;-;-;2021;Importacao;Uvas_Frescas
Outros;-;-;2021;Importacao;Uvas_Frescas
Total;5.321.226;7.252.641;2021;Importacao;Uvas_Frescas
Afeganistão;0;484;2021;Importacao;Uvas_passas
África do Sul;327.000;531.327;2021;Importacao;Uvas_passas
Alemanha, República Democrática;-;-;2021;Importacao;Uvas_passas
Arábia Saudita;-;-;2021;Importacao;Uvas_passas
Argentina;24.015.825;33.337.604;2021;Importacao;Uvas_passas
Austrália;-;-;2021;Importacao;Uvas_passas
Bélgica;-;-;2021;Importacao;Uvas_passas
Chile;225.630;462.855;2021;Importacao;Uvas_passas
China;110;76;2021;Importacao;Uvas_passas
China Continental;-;-;2021;Importacao;Uvas_passas
Cingapura;-;-;2021;Importacao;Uvas_passas
Costa Rica;-;-;2021;Importacao;Uvas_passas
Emirados;-;-;2021;Importacao;Uvas_passas
Espanha;-;-;2021;Importacao;Uvas_passas
Estados Unidos;109.043;325.880;2021;Importacao;Uvas_passas
França;-;-;2021;Importacao;Uvas_passas
Grécia;-;-;2021;Importacao;Uvas_passas
Guiana Britânica;-;-;2021;Importacao;Uvas_passas
Índia;577.250;504.532;2021;Importacao;Uvas_passas
Irã;514.700;843.794;2021;Importacao;Uvas_passas
Itália;-;-;2021;Importacao;Uvas_passas
Japão;-;-;2021;Importacao;Uvas_passas
México;-;-;2021;Importacao;Uvas_passas
Países Baixos;-;-;2021;Importacao;Uvas_passas
Paraguai;-;-;2021;Importacao;Uvas_passas
Peru;-;-;2021;Importacao;Uvas_passas
Portugal;-;-;2021;Importacao;Uvas_passas
Reino Unido;-;-;2021;Importacao;Uvas_passas
Suécia;-;-;2021;Importacao;Uvas_passas
Turquia;186.000;311.165;2021;Importacao;Uvas_passas
Uruguai;-;-;2021;Importacao;Uvas_passas
Uzbequistão;-;-;2021;Importacao;Uvas_passas
Venezuela;-;-;2021;Importacao;Uvas_passas
Não consta na tabela;-;-;2021;Importacao;Uvas_passas
Outros;-;-;2021;Importacao;Uvas_passas
Total;25.955.558;36.317.717;2021;Importacao;Uvas_passas
Africa do Sul;-;-;2021;Importacao;Suco_de_uva
Alemanha;-;-;2021;Importacao;Suco_de_uva
Argentina;-;-;2021;Importacao;Suco_de_uva
Austria;-;-;2021;Importacao;Suco_de_uva
Canadá;-;-;2021;Importacao;Suco_de_uva
Coreia do Sul, República;-;-;2021;Importacao;Suco_de_uva
Coreia do Norte, República;-;-;2021;Importacao;Suco_de_uva
Chile;-;-;2021;Importacao;Suco_de_uva
China;-;-;2021;Importacao;Suco_de_uva
Dinamarca;-;-;2021;Importacao;Suco_de_uva
Espanha;-;-;2021;Importacao;Suco_de_uva
Estados Unidos;3.870;3.551;2021;Importacao;Suco_de_uva
França;-;-;2021;Importacao;Suco_de_uva
Guiana;-;-;2021;Importacao;Suco_de_uva
Israel;720;969;2021;Importacao;Suco_de_uva
itália;-;-;2021;Importacao;Suco_de_uva
Japão;-;-;2021;Importacao;Suco_de_uva
Líbano;-;-;2021;Importacao;Suco_de_uva
México;-;-;2021;Importacao;Suco_de_uva
Países Baixos;-;-;2021;Importacao;Suco_de_uva
Panamá;-;-;2021;Importacao;Suco_de_uva
Peru;-;-;2021;Importacao;Suco_de_uva
Portugal;-;-;2021;Importacao;Suco_de_uva
Reino Unido;-;-;2021;Importacao;Suco_de_uva
Taiwan;-;-;2021;Importacao;Suco_de_uva
Turquia;-;-;2021;Importacao;Suco_de_uva
Uruguai;-;-;2021;Importacao;Suco_de_uva
Venezuela;-;-;2021;Importacao;Suco_de_uva
Outros;-;-;2021;Importacao;Suco_de_uva
Total;4.590;4.520;2021;Importacao;Suco_de_uva
Africa do Sul;738.116;2.266.827;2022;Importacao;Vinhos_de_Mesa
Alemanha;92.600;438.595;2022;Importacao;Vinhos_de_Mesa
Argélia;-;-;2022;Importacao;Vinhos_de_Mesa
Arábia Saudita;-;-;2022;Importacao;Vinhos_de_Mesa
Argentina;27.980.574;87.519.642;2022;Importacao;Vinhos_de_Mesa
Armênia;2.385;13.668;2022;Importacao;Vinhos_de_Mesa
Austrália;579.279;1.590.059;2022;Importacao;Vinhos_de_Mesa
Áustria;7.403;53.974;2022;Importacao;Vinhos_de_Mesa
Bermudas;1;4;2022;Importacao;Vinhos_de_Mesa
Bélgica;-;-;2022;Importacao;Vinhos_de_Mesa
Bolívia;-;-;2022;Importacao;Vinhos_de_Mesa
Bósnia-Herzegovina;-;-;2022;Importacao;Vinhos_de_Mesa
Brasil;1;5;2022;Importacao;Vinhos_de_Mesa
Bulgária;29.929;43.221;2022;Importacao;Vinhos_de_Mesa
Canada;884;11.607;2022;Importacao;Vinhos_de_Mesa
Chile;68.881.232;184.335.335;2022;Importacao;Vinhos_de_Mesa
China;-;-;2022;Importacao;Vinhos_de_Mesa
Coreia do Sul, República;-;-;2022;Importacao;Vinhos_de_Mesa
Croácia;887;35.563;2022;Importacao;Vinhos_de_Mesa
Cuba;-;-;2022;Importacao;Vinhos_de_Mesa
Emirados Árabes Unidos;-;-;2022;Importacao;Vinhos_de_Mesa
Eslovênia;31.509;127.726;2022;Importacao;Vinhos_de_Mesa
Eslováquia;-;-;2022;Importacao;Vinhos_de_Mesa
Espanha;6.487.047;17.187.749;2022;Importacao;Vinhos_de_Mesa
Estados Unidos;393.211;3.023.220;2022;Importacao;Vinhos_de_Mesa
França;4.911.903;25.955.232;2022;Importacao;Vinhos_de_Mesa
Geórgia;12.506;26.983;2022;Importacao;Vinhos_de_Mesa
Geórgia do Sul e Sandwich do Sul, Ilhas;1.788;2.797;2022;Importacao;Vinhos_de_Mesa
Grécia;45.440;148.515;2022;Importacao;Vinhos_de_Mesa
Hong Kong;-;-;2022;Importacao;Vinhos_de_Mesa
Hungria;29.260;160.168;2022;Importacao;Vinhos_de_Mesa
Indonésia;-;-;2022;Importacao;Vinhos_de_Mesa
Irlanda;-;-;2022;Importacao;Vinhos_de_Mesa
Israel;19.589;82.489;2022;Importacao;Vinhos_de_Mesa
Itália;9.622.119;33.330.465;2022;Importacao;Vinhos_de_Mesa
Japão;-;-;2022;Importacao;Vinhos_de_Mesa
Iugoslávia;-;-;2022;Importacao;Vinhos_de_Mesa
Líbano;30.149;182.548;2022;Importacao;Vinhos_de_Mesa
Luxemburgo;-;-;2022;Importacao;Vinhos_de_Mesa
Macedônia;-;-;2022;Importacao;Vinhos_de_Mesa
Marrocos;13.932;46.497;2022;Importacao;Vinhos_de_Mesa
México;-;-;2022;Importacao;Vinhos_de_Mesa
Moldávia;38.336;70.282;2022;Importacao;Vinhos_de_Mesa
Montenegro;-;-;2022;Importacao;Vinhos_de_Mesa
Noruega;-;-;2022;Importacao;Vinhos_de_Mesa
Nova Zelândia;52.265;403.597;2022;Importacao;Vinhos_de_Mesa
Países Baixos (Holanda);-;-;2022;Importacao;Vinhos_de_Mesa
Panamá;-;-;2022;Importacao;Vinhos_de_Mesa
Peru;17.861;84.084;2022;Importacao;Vinhos_de_Mesa
Porto Rico;-;-;2022;Importacao;Vinhos_de_Mesa
Portugal;24.108.787;64.795.326;2022;Importacao;Vinhos_de_Mesa
Reino Unido;1.655;19.595;2022;Importacao;Vinhos_de_Mesa
Republica Dominicana;-;-;2022;Importacao;Vinhos_de_Mesa
Romênia;47.715;99.616;2022;Importacao;Vinhos_de_Mesa
Rússia;-;-;2022;Importacao;Vinhos_de_Mesa
San Marino;-;-;2022;Importacao;Vinhos_de_Mesa
Sérvia;-;-;2022;Importacao;Vinhos_de_Mesa
Síria;1.094;5.187;2022;Importacao;Vinhos_de_Mesa
Suazilândia;-;-;2022;Importacao;Vinhos_de_Mesa
Suíça;-;-;2022;Importacao;Vinhos_de_Mesa
Tcheca, República;4.950;12.044;2022;Importacao;Vinhos_de_Mesa
Tunísia;-;-;2022;Importacao;Vinhos_de_Mesa
Turquia;22.087;38.817;2022;Importacao;Vinhos_de_Mesa
Ucrânia;-;-;2022;Importacao;Vinhos_de_Mesa
Uruguai;3.394.161;9.867.675;2022;Importacao;Vinhos_de_Mesa
Não consta na tabela;-;-;2022;Importacao;Vinhos_de_Mesa
Não declarados;-;-;2022;Importacao;Vinhos_de_Mesa
Outros;-;-;2022;Importacao;Vinhos_de_Mesa
Total;147.600.655;431.979.112;2022;Importacao;Vinhos_de_Mesa
Africa do Sul;9.882;64.582;2022;Importacao;Espumantes
Alemanha;12.447;26.877;2022;Importacao;Espumantes
Argentina;1.333.420;4.123.623;2022;Importacao;Espumantes
Austrália;-;-;2022;Importacao;Espumantes
Áustria;-;-;2022;Importacao;Espumantes
Bermudas;5;67;2022;Importacao;Espumantes
Bahamas;-;-;2022;Importacao;Espumantes
Bélgica;-;-;2022;Importacao;Espumantes
Brasil;-;-;2022;Importacao;Espumantes
Bulgária;976;1.535;2022;Importacao;Espumantes
Canada;54;1.017;2022;Importacao;Espumantes
Chile;342.625;959.421;2022;Importacao;Espumantes
Croácia;-;-;2022;Importacao;Espumantes
Cuba;-;-;2022;Importacao;Espumantes
Emirados Árabes Unidos;-;-;2022;Importacao;Espumantes
Eslovênia;803;2.982;2022;Importacao;Espumantes
Espanha;2.236.061;5.668.798;2022;Importacao;Espumantes
Estados Unidos;181;2.053;2022;Importacao;Espumantes
França;1.268.840;13.164.535;2022;Importacao;Espumantes
Geórgia;915;2.325;2022;Importacao;Espumantes
Granada;-;-;2022;Importacao;Espumantes
Grécia;92;366;2022;Importacao;Espumantes
Hong Kong;-;-;2022;Importacao;Espumantes
Hungria;2.090;3.828;2022;Importacao;Espumantes
Indonésia;-;-;2022;Importacao;Espumantes
Irlanda;-;-;2022;Importacao;Espumantes
Israel;-;-;2022;Importacao;Espumantes
Itália;1.169.909;3.356.633;2022;Importacao;Espumantes
Luxemburgo;-;-;2022;Importacao;Espumantes
México;-;-;2022;Importacao;Espumantes
Moldávia;2.892;3.713;2022;Importacao;Espumantes
Nova Zelândia;270;3.114;2022;Importacao;Espumantes
Países Baixos;-;-;2022;Importacao;Espumantes
Panamá;-;-;2022;Importacao;Espumantes
Peru;-;-;2022;Importacao;Espumantes
Portugal;103.443;391.952;2022;Importacao;Espumantes
Reino Unido;-;-;2022;Importacao;Espumantes
Romênia;1.914;5.007;2022;Importacao;Espumantes
Suíça;-;-;2022;Importacao;Espumantes
Tunísia;-;-;2022;Importacao;Espumantes
Ucrânia;1.330;1.616;2022;Importacao;Espumantes
Uruguai;1.206;5.579;2022;Importacao;Espumantes
Não consta na tabela;-;-;2022;Importacao;Espumantes
Não declarados;-;-;2022;Importacao;Espumantes
Outros;-;-;2022;Importacao;Espumantes
Total;6.489.355;27.789.623;2022;Importacao;Espumantes
Argélia;-;-;2022;Importacao;Uvas_Frescas
Argentina;771.187;1.053.519;2022;Importacao;Uvas_Frescas
Brasil;-;-;2022;Importacao;Uvas_Frescas
Chile;6.536.258;9.640.996;2022;Importacao;Uvas_Frescas
Colômbia;-;-;2022;Importacao;Uvas_Frescas
Egito;27.760;53.709;2022;Importacao;Uvas_Frescas
Espanha;-;-;2022;Importacao;Uvas_Frescas
Estados Unidos;-;-;2022;Importacao;Uvas_Frescas
Grécia;-;-;2022;Importacao;Uvas_Frescas
Itália;-;-;2022;Importacao;Uvas_Frescas
México;414.622;902.301;2022;Importacao;Uvas_Frescas
Peru;-;-;2022;Importacao;Uvas_Frescas
Paraguai;-;-;2022;Importacao;Uvas_Frescas
Portugal;-;-;2022;Importacao;Uvas_Frescas
Panamá;-;-;2022;Importacao;Uvas_Frescas
Reino Unido;-;-;2022;Importacao;Uvas_Frescas
Uruguai;-;-;2022;Importacao;Uvas_Frescas
Venezuela;-;-;2022;Importacao;Uvas_Frescas
Não consta na tabela;-;-;2022;Importacao;Uvas_Frescas
Outros;-;-;2022;Importacao;Uvas_Frescas
Total;7.749.827;11.650.525;2022;Importacao;Uvas_Frescas
Afeganistão;-;-;2022;Importacao;Uvas_passas
África do Sul;657.826;1.266.633;2022;Importacao;Uvas_passas
Alemanha, República Democrática;-;-;2022;Importacao;Uvas_passas
Arábia Saudita;-;-;2022;Importacao;Uvas_passas
Argentina;20.829.418;35.659.325;2022;Importacao;Uvas_passas
Austrália;-;-;2022;Importacao;Uvas_passas
Bélgica;-;-;2022;Importacao;Uvas_passas
Chile;3.584.100;5.524.707;2022;Importacao;Uvas_passas
China;-;-;2022;Importacao;Uvas_passas
China Continental;-;-;2022;Importacao;Uvas_passas
Cingapura;-;-;2022;Importacao;Uvas_passas
Costa Rica;49.000;95.550;2022;Importacao;Uvas_passas
Emirados;-;-;2022;Importacao;Uvas_passas
Espanha;-;-;2022;Importacao;Uvas_passas
Estados Unidos;115.517;380.380;2022;Importacao;Uvas_passas
França;-;-;2022;Importacao;Uvas_passas
Grécia;-;-;2022;Importacao;Uvas_passas
Guiana Britânica;-;-;2022;Importacao;Uvas_passas
Índia;2.767.840;2.568.914;2022;Importacao;Uvas_passas
Irã;403.000;948.438;2022;Importacao;Uvas_passas
Itália;-;-;2022;Importacao;Uvas_passas
Japão;-;-;2022;Importacao;Uvas_passas
México;-;-;2022;Importacao;Uvas_passas
Países Baixos;-;-;2022;Importacao;Uvas_passas
Paraguai;-;-;2022;Importacao;Uvas_passas
Peru;-;-;2022;Importacao;Uvas_passas
Portugal;-;-;2022;Importacao;Uvas_passas
Reino Unido;-;-;2022;Importacao;Uvas_passas
Suécia;-;-;2022;Importacao;Uvas_passas
Turquia;1.477.000;2.602.207;2022;Importacao;Uvas_passas
Uruguai;-;-;2022;Importacao;Uvas_passas
Uzbequistão;132.000;165.492;2022;Importacao;Uvas_passas
Venezuela;-;-;2022;Importacao;Uvas_passas
Não consta na tabela;-;-;2022;Importacao;Uvas_passas
Outros;-;-;2022;Importacao;Uvas_passas
Total;30.015.701;49.211.646;2022;Importacao;Uvas_passas
Africa do Sul;-;-;2022;Importacao;Suco_de_uva
Alemanha;-;-;2022;Importacao;Suco_de_uva
Argentina;-;-;2022;Importacao;Suco_de_uva
Austria;-;-;2022;Importacao;Suco_de_uva
Canadá;-;-;2022;Importacao;Suco_de_uva
Coreia do Sul, República;-;-;2022;Importacao;Suco_de_uva
Coreia do Norte, República;-;-;2022;Importacao;Suco_de_uva
Chile;-;-;2022;Importacao;Suco_de_uva
China;-;-;2022;Importacao;Suco_de_uva
Dinamarca;-;-;2022;Importacao;Suco_de_uva
Espanha;-;-;2022;Importacao;Suco_de_uva
Estados Unidos;29.414;16.781;2022;Importacao;Suco_de_uva
França;-;-;2022;Importacao;Suco_de_uva
Guiana;-;-;2022;Importacao;Suco_de_uva
Israel;-;-;2022;Importacao;Suco_de_uva
itália;-;-;2022;Importacao;Suco_de_uva
Japão;-;-;2022;Importacao;Suco_de_uva
Líbano;-;-;2022;Importacao;Suco_de_uva
México;-;-;2022;Importacao;Suco_de_uva
Países Baixos;-;-;2022;Importacao;Suco_de_uva
Panamá;-;-;2022;Importacao;Suco_de_uva
Peru;-;-;2022;Importacao;Suco_de_uva
Portugal;-;-;2022;Importacao;Suco_de_uva
Reino Unido;-;-;2022;Importacao;Suco_de_uva
Taiwan;-;-;2022;Importacao;Suco_de_uva
Turquia;-;-;2022;Importacao;Suco_de_uva
Uruguai;-;-;2022;Importacao;Suco_de_uva
Venezuela;-;-;2022;Importacao;Suco_de_uva
Outros;-;-;2022;Importacao;Suco_de_uva
Total;29.414;16.781;2022;Importacao;Suco_de_uva
Africa do Sul;522.733;1.732.850;2023;Importacao;Vinhos_de_Mesa
Alemanha;102.456;557.947;2023;Importacao;Vinhos_de_Mesa
Argélia;-;-;2023;Importacao;Vinhos_de_Mesa
Arábia Saudita;8;161;2023;Importacao;Vinhos_de_Mesa
Argentina;25.276.991;83.918.138;2023;Importacao;Vinhos_de_Mesa
Armênia;3.542;24.336;2023;Importacao;Vinhos_de_Mesa
Austrália;432.829;1.568.550;2023;Importacao;Vinhos_de_Mesa
Áustria;16.832;145.475;2023;Importacao;Vinhos_de_Mesa
Bermudas;6;879;2023;Importacao;Vinhos_de_Mesa
Bélgica;-;-;2023;Importacao;Vinhos_de_Mesa
Bolívia;1.170;10.920;2023;Importacao;Vinhos_de_Mesa
Bósnia-Herzegovina;-;-;2023;Importacao;Vinhos_de_Mesa
Brasil;6.229;76.894;2023;Importacao;Vinhos_de_Mesa
Bulgária;40.281;95.232;2023;Importacao;Vinhos_de_Mesa
Canada;14;1.062;2023;Importacao;Vinhos_de_Mesa
Chile;62.358.765;170.146.247;2023;Importacao;Vinhos_de_Mesa
China;-;-;2023;Importacao;Vinhos_de_Mesa
Coreia do Sul, República;-;-;2023;Importacao;Vinhos_de_Mesa
Croácia;1.107;9.160;2023;Importacao;Vinhos_de_Mesa
Cuba;8;261;2023;Importacao;Vinhos_de_Mesa
Emirados Árabes Unidos;-;-;2023;Importacao;Vinhos_de_Mesa
Eslovênia;28.806;124.283;2023;Importacao;Vinhos_de_Mesa
Eslováquia;-;-;2023;Importacao;Vinhos_de_Mesa
Espanha;6.591.628;20.097.228;2023;Importacao;Vinhos_de_Mesa
Estados Unidos;244.276;1.775.713;2023;Importacao;Vinhos_de_Mesa
França;4.899.631;30.421.272;2023;Importacao;Vinhos_de_Mesa
Geórgia;17.173;29.084;2023;Importacao;Vinhos_de_Mesa
Geórgia do Sul e Sandwich do Sul, Ilhas;-;-;2023;Importacao;Vinhos_de_Mesa
Grécia;45.889;147.724;2023;Importacao;Vinhos_de_Mesa
Hong Kong;-;-;2023;Importacao;Vinhos_de_Mesa
Hungria;41.905;316.481;2023;Importacao;Vinhos_de_Mesa
Indonésia;-;-;2023;Importacao;Vinhos_de_Mesa
Irlanda;-;-;2023;Importacao;Vinhos_de_Mesa
Israel;48.772;259.405;2023;Importacao;Vinhos_de_Mesa
Itália;8.868.133;34.760.596;2023;Importacao;Vinhos_de_Mesa
Japão;86;3.427;2023;Importacao;Vinhos_de_Mesa
Iugoslávia;-;-;2023;Importacao;Vinhos_de_Mesa
Líbano;14.328;106.610;2023;Importacao;Vinhos_de_Mesa
Luxemburgo;-;-;2023;Importacao;Vinhos_de_Mesa
Macedônia;8.522;17.172;2023;Importacao;Vinhos_de_Mesa
Marrocos;603;2.349;2023;Importacao;Vinhos_de_Mesa
México;-;-;2023;Importacao;Vinhos_de_Mesa
Moldávia;-;-;2023;Importacao;Vinhos_de_Mesa
Montenegro;51.189;138.741;2023;Importacao;Vinhos_de_Mesa
Noruega;-;-;2023;Importacao;Vinhos_de_Mesa
Nova Zelândia;28.665;254.138;2023;Importacao;Vinhos_de_Mesa
Países Baixos (Holanda);9;354;2023;Importacao;Vinhos_de_Mesa
Panamá;-;-;2023;Importacao;Vinhos_de_Mesa
Peru;12.276;58.862;2023;Importacao;Vinhos_de_Mesa
Porto Rico;2.021;4.481;2023;Importacao;Vinhos_de_Mesa
Portugal;25.099.409;71.970.948;2023;Importacao;Vinhos_de_Mesa
Reino Unido;1.808;32.757;2023;Importacao;Vinhos_de_Mesa
Republica Dominicana;-;-;2023;Importacao;Vinhos_de_Mesa
Romênia;36.775;98.835;2023;Importacao;Vinhos_de_Mesa
Rússia;-;-;2023;Importacao;Vinhos_de_Mesa
San Marino;-;-;2023;Importacao;Vinhos_de_Mesa
Sérvia;-;-;2023;Importacao;Vinhos_de_Mesa
Síria;-;-;2023;Importacao;Vinhos_de_Mesa
Suazilândia;320;6.968;2023;Importacao;Vinhos_de_Mesa
Suíça;2.109;101.111;2023;Importacao;Vinhos_de_Mesa
Tcheca, República;-;-;2023;Importacao;Vinhos_de_Mesa
Tunísia;-;-;2023;Importacao;Vinhos_de_Mesa
Turquia;-;-;2023;Importacao;Vinhos_de_Mesa
Ucrânia;-;-;2023;Importacao;Vinhos_de_Mesa
Uruguai;2.905.567;9.276.001;2023;Importacao;Vinhos_de_Mesa
Não consta na tabela;-;-;2023;Importacao;Vinhos_de_Mesa
Não declarados;-;-;2023;Importacao;Vinhos_de_Mesa
Outros;-;-;2023;Importacao;Vinhos_de_Mesa
Total;137.712.871;428.292.652;2023;Importacao;Vinhos_de_Mesa
Africa do Sul;7.650;69.382;2023;Importacao;Espumantes
Alemanha;322;5.111;2023;Importacao;Espumantes
Argentina;839.006;2.765.843;2023;Importacao;Espumantes
Austrália;3.150;10.474;2023;Importacao;Espumantes
Áustria;882;8.833;2023;Importacao;Espumantes
Bermudas;3;54;2023;Importacao;Espumantes
Bahamas;-;-;2023;Importacao;Espumantes
Bélgica;-;-;2023;Importacao;Espumantes
Brasil;7;184;2023;Importacao;Espumantes
Bulgária;-;-;2023;Importacao;Espumantes
Canada;23;279;2023;Importacao;Espumantes
Chile;592.991;1.952.709;2023;Importacao;Espumantes
Croácia;-;-;2023;Importacao;Espumantes
Cuba;-;-;2023;Importacao;Espumantes
Emirados Árabes Unidos;-;-;2023;Importacao;Espumantes
Eslovênia;-;-;2023;Importacao;Espumantes
Espanha;3.438.264;9.801.916;2023;Importacao;Espumantes
Estados Unidos;259;10.273;2023;Importacao;Espumantes
França;1.401.753;20.166.147;2023;Importacao;Espumantes
Geórgia;-;-;2023;Importacao;Espumantes
Granada;2;40;2023;Importacao;Espumantes
Grécia;300;1.757;2023;Importacao;Espumantes
Hong Kong;-;-;2023;Importacao;Espumantes
Hungria;-;-;2023;Importacao;Espumantes
Indonésia;-;-;2023;Importacao;Espumantes
Irlanda;-;-;2023;Importacao;Espumantes
Israel;-;-;2023;Importacao;Espumantes
Itália;952.639;3.533.749;2023;Importacao;Espumantes
Luxemburgo;-;-;2023;Importacao;Espumantes
México;-;-;2023;Importacao;Espumantes
Moldávia;955;1.165;2023;Importacao;Espumantes
Nova Zelândia;-;-;2023;Importacao;Espumantes
Países Baixos;-;-;2023;Importacao;Espumantes
Panamá;-;-;2023;Importacao;Espumantes
Peru;-;-;2023;Importacao;Espumantes
Portugal;95.326;386.265;2023;Importacao;Espumantes
Reino Unido;1.507;28.581;2023;Importacao;Espumantes
Romênia;743;3.841;2023;Importacao;Espumantes
Suíça;464;34.430;2023;Importacao;Espumantes
Tunísia;-;-;2023;Importacao;Espumantes
Ucrânia;-;-;2023;Importacao;Espumantes
Uruguai;10.814;45.704;2023;Importacao;Espumantes
Não consta na tabela;-;-;2023;Importacao;Espumantes
Não declarados;-;-;2023;Importacao;Espumantes
